,CPI_YoY,Unemployment,Ind_Prod,Exchange_Rate,Policy_Rate,Retail_Sales,CPI_Health,CPI_Index_KOR,CPI_Index_USA,KOR_CCI,KOR_BCI,Real_GDP_Q,External_Debt_GNI,Private_Credit_GDP,Gov_Debt_GDP,Gov_Spending_KD,Consumption_KD,Exports_KD,Exp_GDP,Investment_KD,Imports_KD,Imp_GDP,Agri_VA,Ind_VA,Srv_VA,KOR_GDP_Growth_WDI,Total_Health_Exp_GDP,Public_Health_Exp_GDP,Private_Health_Exp_Total,OECD_Inflation,OECD_GDP_Growth,OECD_Unemployment,Public_Debt_KRW_Billion,External_Debt_USD_Million,Output_Gap,Real_Interest_Rate,Real_Exchange_Rate,Trade_Openness,BOK_Gov_Debt_GDP,BOK_External_Debt_GDP
2009-06-01,1.9926720307726,3.9,79.76273,1259.2932,1.25,82.56,2.175813,88.3272088698278,91.00317,101.0017,98.62958,,,,,,,,,,,,,,,,,,,,,,359600.0,345390.0,,-0.7426720307726,1.3169403662545318,,,
2009-07-01,1.61818555355481,3.8,81.80667,1259.6739,1.25,79.73647,2.3631330000000004,88.641352998381,90.85889,101.6646,98.96339,374652000.0,,,,,,,,,,,,,,,,,,,,,359600.0,345390.0,-1.2248332931928951,-0.36818555355481,1.3105887000204166,,27.070436584753853,32.752425492787665
2009-08-01,2.1622799583525,3.9,82.31313,1238.9952,1.25,76.68706,2.360884,88.9554971269341,91.06267,102.2445,99.32281,,,,,,,,,,,,,,,,,,,,,,359600.0,345390.0,,-0.9122799583524999,1.2874028028909323,,,
2009-09-01,2.16031836270608,3.6,85.8754,1211.8643,1.25,85.04471,2.264728,89.0345602465364,91.11962,102.5799,99.59927,,,,,,,,,,,,,,,,,,,,,,359600.0,345390.0,,-0.91031836270608,1.2588805146598825,,,
2009-10-01,1.9818881813119,3.6,84.3358,1173.7405,1.25,86.85177,2.071801,88.7984250626575,91.20738,102.7325,99.74254,377396300.0,,,,,,,,,,,,,,,,,,,,,359600.0,345390.0,-1.417038583274799,-0.7318881813119,1.2236974221905372,,26.82605375799179,30.242588281742105
2009-11-01,2.43884673748104,3.7,85.34447,1162.8368,1.25,86.06118,2.069861,88.9554971269341,91.27193,102.5765,99.81367,,,,,,,,,,,,,,,,,,,,,,359600.0,345390.0,,-1.18884673748104,1.2110454656540903,,,
2009-12-01,2.8006069802731495,3.6,86.37974,1163.3109,1.25,91.48235,1.59659,89.2696412554872,91.11118,102.3575,99.98806,,,,,,,,,,,,,,,,,,,,,,359600.0,345390.0,,-1.5506069802731495,1.2051494775663525,,,
2010-01-01,3.5184960582171,4.7,87.94807,1138.1947,1.25,82.78588,1.965292,89.9748842823397,91.42255,102.1816,100.3014,386238500.0,,124.679568065827,,180329911042.079,685110102827.96,484707636954.49,45.2718606886955,395373223012.991,428076031889.032,42.7560070236169,27163295840.026,469552308837.302,718394557280.836,6.98166138853071,5.79390717,3.20370984,44.7055397,1.80735230566098,2.96705999909368,8.5207939102318,392200.0,359410.0,-0.03376811855166917,-2.2684960582171,1.1738857495808543,88.0278677123124,28.214394823978502,29.428617860287154
2010-02-01,2.98392437834908,4.0,88.59924,1155.6553,1.25,81.43059,1.972393,90.15620236996088,91.44534,102.0133,100.6216,,,,,,,,,,,,,,,,,,,,,,392200.0,359410.0,,-1.73392437834908,1.1897933090169956,,,
2010-03-01,2.4581539933046295,3.6,90.43358,1136.0822,1.25,85.8353,1.876977,90.3385746325102,91.82084,101.9249,100.8479,,,,,,,,,,,,,,,,,,,,,,392200.0,359410.0,,-1.2081539933046295,1.1720739688378108,,,
2010-04-01,2.59831628151011,3.6,91.61568,1115.4591,1.25,84.25412,1.88526,90.7022649826808,91.98032,101.9098,100.993,392479000.0,,,,,,,,,,,,,,,,,,,,,392200.0,359410.0,0.6532501414358016,-1.34831628151011,1.148173905396062,,27.543114114397643,28.15459337851007
2010-05-01,2.70205814313994,3.3,92.16577,1164.841,1.25,87.75529,1.891282,90.7939782014194,92.05163,101.9565,101.0302,,,,,,,,,,,,,,,,,,,,,,392200.0,359410.0,,-1.45205814313994,1.1987215802497764,,,
2010-06-01,2.6889292022724094,3.5,92.45518,1214.1114,1.25,86.06118,1.797338,90.7022649826808,91.96176,102.0188,100.9309,,,,,,,,,,,,,,,,,,,,,,392200.0,359410.0,,-1.4389292022724094,1.2494673636894682,,,
2010-07-01,2.53074233522821,3.8,93.15316,1203.8095,1.25,87.30353,1.617334,90.8846372452301,91.98116,101.9844,100.7743,396469600.0,,,,,,,,,,,,,,,,,,,,,392200.0,359410.0,0.7548844903945362,-1.2807423352282101,1.2366403363914957,,27.21117073165395,30.01840140489013
2010-08-01,2.6817880166856294,3.5,92.35622,1179.5159,1.25,83.91529,1.623578,91.3410949890674,92.10816,101.8488,100.5904,,,,,,,,,,,,,,,,,,,,,,392200.0,359410.0,,-1.4317880166856294,1.2072936888534782,,,
2010-09-01,3.40757053718372,3.7,92.86375,1159.931,1.25,89.56236,1.726504,92.0684756894084,92.16174,101.7503,100.3699,,,,,,,,,,,,,,,,,,,,,,392200.0,359410.0,,-2.15757053718372,1.1785529675238986,,,
2010-10-01,3.6825547575236,3.7,94.19907,1121.94,1.25,90.69176,1.4210459999999998,92.0684756894084,92.27650000000001,101.7646,100.2118,402066000.0,,,,,,,,,,,,,,,,,,,,,392200.0,359410.0,1.2602502439175822,-2.4325547575236,1.1413715165321456,,26.487397907048692,27.232749731789124
2010-11-01,2.9887182404247294,3.3,94.32782,1129.623,1.25,91.82117,1.429693,91.6141262954273,92.31532,101.8559,100.178,,,,,,,,,,,,,,,,,,,,,,392200.0,359410.0,,-1.7387182404247294,1.1553726941386724,,,
2010-12-01,3.0337025578045,3.7,95.8355,1145.4833,1.25,95.09647,1.805671,91.9778166455978,92.47396,101.7887,100.2316,,,,,,,,,,,,,,,,,,,,,,392200.0,359410.0,,-1.7837025578044998,1.1689672908931026,,,
2011-01-01,3.4410844629822694,3.6,98.78598,1118.8675,1.25,91.82117,1.303548,93.0709960459656,92.91443,101.4947,100.3438,405904800.0,,127.08181388669,,185574476740.883,706461114393.721,560110421914.346,51.2813207677942,403019086155.827,490468702062.196,50.3992956943359,26882062174.0971,486559658943.555,745908175081.876,3.6880320602952,5.90292883,3.2194593,45.4599762,3.37429759432522,1.87802028856423,8.12208995143807,420500.0,398380.0,1.3209346438821878,-2.1910844629822694,1.1337693229336527,101.6806164621301,27.82706868487462,29.496986274005486
2011-02-01,3.939291184827471,3.6,95.79613,1117.4368,1.25,80.75294,1.602939,93.707717702496,93.37263,100.9776,100.4773,,,,,,,,,,,,,,,,,,,,,,420500.0,398380.0,,-2.689291184827471,1.1301717265857567,,,
2011-03-01,4.133215085885,3.7,98.1912,1119.2674,1.5,90.57883,1.402845,94.0724622275946,94.28311,100.3848,100.5837,,,,,,,,,,,,,,,,,,,,,,420500.0,398380.0,,-2.6332150858850003,1.13862962876909,,,
2011-04-01,3.8167850210946,3.5,96.77821,1083.1762,1.5,89.56236,1.500836,94.1641754463333,94.89024,100.1997,100.6161,407666700.0,,,,,,,,,,,,,,,,,,,,,420500.0,398380.0,0.8707955377520671,-2.3167850210946,1.10792964713389,,27.385146157342792,28.102548061853028
2011-05-01,3.911619914545791,3.3,97.19104,1084.3619,1.5,93.62823,1.400044,94.3454935339546,95.33662,100.2511,100.4597,,,,,,,,,,,,,,,,,,,,,,420500.0,398380.0,,-2.411619914545791,1.112218405014657,,,
2011-06-01,4.217756650899,3.3,97.96138,1080.4523,1.5,91.36942,1.8005240000000002,94.5278657965038,95.23452,100.2089,100.2284,,,,,,,,,,,,,,,,,,,,,,420500.0,398380.0,,-2.717756650899,1.1048857705271378,,,
2011-07-01,4.50970840002784,3.4,98.09332,1057.425,1.5,91.03059,1.7976279999999996,94.983269365413,95.31890000000001,100.0655,100.019,409552300.0,,,,,,,,,,,,,,,,,,,,,420500.0,398380.0,0.4632005052279675,-3.00970840002784,1.0771066800342315,,27.023993357234243,27.07264114032013
2011-08-01,4.685678673237369,3.2,97.36128,1073.887,1.5,88.09412,1.897128,95.6210451968716,95.58175,99.83789,99.84978,,,,,,,,,,,,,,,,,,,,,,420500.0,398380.0,,-3.185678673237369,1.089575461625756,,,
2011-09-01,3.7590024846285104,3.3,97.82412,1121.9095,1.5,92.49883,1.894121,95.5293319781329,95.72689,99.76992,99.723,,,,,,,,,,,,,,,,,,,,,,420500.0,398380.0,,-2.2590024846285104,1.141122508951313,,,
2011-10-01,3.56206418814476,3.3,100.116,1150.685,1.5,93.74117,2.201004,95.3480138905116,95.52943,99.89432,99.53842,412298900.0,,,,,,,,,,,,,,,,,,,,,420500.0,398380.0,0.27611255555368697,-2.06206418814476,1.1701976585394187,,26.74127939766197,29.15212117755975
2011-11-01,4.17462545739074,3.3,97.78795,1133.4775,1.5,93.62823,2.098504,95.4386729343223,95.44885,99.99715,99.32968,,,,,,,,,,,,,,,,,,,,,,420500.0,398380.0,,-2.67462545739074,1.1506320044668805,,,
2011-12-01,4.15811853159276,3.2,96.07278,1148.1262,1.5,97.69411,2.197706,95.8023632844928,95.21342000000001,99.8632,99.19275,,,,,,,,,,,,,,,,,,,,,,420500.0,398380.0,,-2.65811853159276,1.1582139932752995,,,
2012-01-01,3.3458680681406294,3.3,98.2859,1140.3275,1.5,93.85412,2.4352560000000003,96.1850287833679,95.63238,99.8241,99.16525,416240700.0,,125.135860183943,31.0184112293818,194217439057.349,718711373610.506,593918964831.565,52.0235312085188,402006494209.79,503345706675.055,49.4937408705314,26749068168.2945,493939075834.807,771314504016.431,2.54766550568242,5.9576025,3.23771381,45.65407944,2.52945520915772,1.37675440586294,8.1052243905592,443100.0,413340.0,0.384007916208029,-1.8458680681406294,1.1508118372293266,101.5172720790502,27.668762540933926,29.4323554061148
2012-02-01,3.03289384871529,3.3,102.1918,1122.69,1.5,85.38353,2.377237,96.5497733084665,96.05344,100.0342,99.29028,,,,,,,,,,,,,,,,,,,,,,443100.0,413340.0,,-1.53289384871529,1.1337015922260623,,,
2012-03-01,2.66254286290594,3.3,99.03495,1126.17,1.5,91.70824,2.657969,96.5771818565953,96.78293,100.3174,99.42427,,,,,,,,,,,,,,,,,,,,,,443100.0,413340.0,,-1.1625428629059402,1.1455272612461804,,,
2012-04-01,2.55247691015952,3.3,100.1883,1135.0238,1.5,89.90118,1.046027,96.567694282243,97.07532,100.5636,99.47791,417998000.0,,,,,,,,,,,,,,,,,,,,,443100.0,413340.0,-0.02949578650489615,-1.0524769101595202,1.1581349681801902,,27.443259539137916,29.056703795917212
2012-05-01,2.53863257986302,3.2,100.6097,1156.6914,1.5,96.22588,1.222518,96.7405789704401,96.9614,100.5342,99.39201,,,,,,,,,,,,,,,,,,,,,,443100.0,413340.0,,-1.03863257986302,1.1767519850263666,,,
2012-06-01,2.19582915133265,3.2,98.71788,1163.3886,1.5,92.72471,0.9722371,96.60353622979612,96.81921,100.2223,99.19356,,,,,,,,,,,,,,,,,,,,,,443100.0,413340.0,,-0.6958291513326502,1.1835062394068043,,,
2012-07-01,1.47610485893765,3.2,98.06778,1142.2781,1.5,94.53176,0.2366647999999998,96.3853220196938,96.66142,99.94151,98.93535,419861600.0,,,,,,,,,,,,,,,,,,,,,443100.0,413340.0,-0.40913266245614643,0.023895141062350023,1.162763408460886,,27.373145103964713,29.167703406722477
2012-08-01,1.26561345871875,3.2,96.15683,1131.7457,1.5,89.44941,0.009618982,96.8312380142507,97.19936000000001,99.77996,98.74794,,,,,,,,,,,,,,,,,,,,,,443100.0,413340.0,,0.23438654128125003,1.1531186908111575,,,
2012-09-01,2.08783932906642,3.2,97.45811,1122.9911,1.5,95.32235,0.009609533,97.5238309419668,97.63308,99.68835,98.58561,,,,,,,,,,,,,,,,,,,,,,443100.0,413340.0,,-0.5878393290664201,1.141142260597029,,,
2012-10-01,2.0907040509464094,3.1,100.0053,1105.3823,1.25,95.20941,0.01921907,97.3414586794175,97.59511,99.701,98.48689,422987500.0,,,,,,,,,,,,,,,,,,,,,443100.0,413340.0,-0.4847557981389805,-0.8407040509464094,1.1249156317441888,,26.903970328739383,27.741795538127594
2012-11-01,1.6314312854839,3.2,100.599,1086.9525,1.25,97.46824,0.0672667299999999,96.9956893030235,97.1327,99.74622,98.44415,,,,,,,,,,,,,,,,,,,,,,443100.0,413340.0,,-0.38143128548389993,1.1048436671445554,,,
2012-12-01,1.42607202984186,3.2,100.6533,1075.2225,1.25,99.84,-0.0096002039999999,97.1685739912205,96.87111,99.82605,98.50234,,,,,,,,,,,,,,,,,,,,,,443100.0,413340.0,,-0.1760720298418601,1.0880379120286612,,,
2013-01-01,1.62863593520528,3.2,102.111,1066.5205,1.25,91.25647,-0.2320405999999999,97.7515327264214,97.15759000000001,100.0006,98.65533,426342400.0,,122.756788077341,33.3707589515616,203677936377.851,731856415889.243,617573866004.244,49.2338591040691,411836331296.552,512693976393.473,44.9336644815181,27875138146.6938,510687662455.374,798492505546.102,3.2913959543442,6.06858635,3.3175869,45.33180237,1.45156526398378,1.62046550836888,8.0052013501398,489800.0,440650.0,-0.5056235485419003,-0.37863593520527994,1.075968613729022,94.16752358558719,29.381684301471367,28.191675597614708
2013-02-01,1.58317683539329,3.1,100.0255,1087.3084,1.25,86.85177,-0.5203297,98.07832695411092,97.95331,100.1455,98.89748,,,,,,,,,,,,,,,,,,,,,,489800.0,440650.0,,-0.33317683539329,1.102239696923514,,,
2013-03-01,1.46047547318095,3.0,98.94345,1102.871,1.25,93.62823,-0.5283335999999998,97.9876679103003,98.20941,100.2803,99.07072,,,,,,,,,,,,,,,,,,,,,,489800.0,440650.0,,-0.21047547318094995,1.1219761756272584,,,
2013-04-01,1.3296217455379,3.0,99.66697,1120.8977,1.25,91.93412,0.6826773999999999,97.8516793445843,98.10731,100.3349,99.20782,431160100.0,,,,,,,,,,,,,,,,,,,,,489800.0,440650.0,-0.18789954805302767,-0.07962174553790002,1.1407127615139125,,29.02364423941759,29.267991059256136
2013-05-01,1.14853599799495,3.1,99.09028,1111.4945,1.25,96.67765,0.8579720999999999,97.8516793445843,98.28198,100.4436,99.24951,,,,,,,,,,,,,,,,,,,,,,489800.0,440650.0,,0.1014640020050499,1.1331572178073546,,,
2013-06-01,1.16871637621537,3.1,99.12859,1135.0085,1.25,93.17647,0.6911048,97.7325575777168,98.51783,100.5208,99.20004,,,,,,,,,,,,,,,,,,,,,,489800.0,440650.0,,0.08128362378462994,1.1613200519391247,,,
2013-07-01,1.61540817219355,3.2,98.27313,1125.03,1.0,95.32235,0.3910172999999999,97.942338388395,98.55664,100.522,99.0855,435484700.0,,,,,,,,,,,,,,,,,,,,,489800.0,440650.0,0.010985823809694928,-0.61540817219355,1.1490971871395113,,28.70882509270265,29.057250440077908
2013-08-01,1.50563387948396,3.2,99.52652,1115.9418,1.0,91.14353,0.509757,98.289161939717,98.6752,100.485,99.00338,,,,,,,,,,,,,,,,,,,,,,489800.0,440650.0,,-0.5056338794839601,1.1371589300578049,,,
2013-09-01,0.980413351781381,3.0,97.79646,1082.3115,1.0,93.96706,0.60641,98.4799676016906,98.78996,100.4843,99.054,,,,,,,,,,,,,,,,,,,,,,489800.0,440650.0,,0.019586648218618996,1.1020325526390935,,,
2013-10-01,0.8609579917478,3.1,101.1289,1065.8573,1.0,97.12941,0.6554576999999999,98.1795277472018,98.53555,100.6977,99.12996,439300300.0,,,,,,,,,,,,,,,,,,,,,489800.0,440650.0,0.09016550695999381,0.13904200825220003,1.0857961763062474,,28.39071635847204,27.223904243493052
2013-11-01,1.20094336546717,3.1,100.0426,1061.5637,1.0,98.71059,0.6071275999999999,98.1605525984973,98.33430000000001,100.919,99.15823,,,,,,,,,,,,,,,,,,,,,,489800.0,440650.0,,-0.20094336546716995,1.0794221685157805,,,
2013-12-01,1.1434770816382,3.3,101.4556,1055.6348,1.0,99.95294,0.6059378,98.2796743653647,98.32586,101.0691,99.17059,,,,,,,,,,,,,,,,,,,,,,489800.0,440650.0,,-0.14347708163820005,1.07200048326561,,,
2014-01-01,1.08057976015875,3.3,102.0684,1067.1267,1.0,96.45177,0.6691968,98.80781600430808,98.69166000000001,101.1969,99.2388,442669900.0,,125.488630227146,34.8171173147288,212515945526.064,747154400192.993,630613411183.939,45.7876203673052,426656817566.807,519702465112.79,41.1466374298986,29297606351.4397,526846740242.078,822546281757.97,3.21468019683108,6.24487352,3.40634632,45.45372009,0.624517311086569,2.17833905340592,7.41355901404922,533200.0,423750.0,0.06662845358185177,-0.0805797601587499,1.081888184588683,86.9342577972038,30.47606259811676,25.84606389970948
2014-02-01,1.01248952041103,3.5,101.4641,1071.3063,1.0,86.73882,0.6001880999999998,99.0713597363157,99.05661,101.2256,99.35239,,,,,,,,,,,,,,,,,,,,,,533200.0,423750.0,,-0.01248952041103002,1.087242033010159,,,
2014-03-01,1.29206472157674,3.4,102.1684,1070.491,1.0,95.66118,0.5892166999999999,99.253731998865,99.69453,101.1946,99.42368,,,,,,,,,,,,,,,,,,,,,,533200.0,423750.0,,-0.29206472157674,1.0914019937804922,,,
2014-04-01,1.49855100567747,3.6,102.4972,1042.635,1.0,92.49883,0.649488,99.31803666947492,100.0232,101.0831,99.43034,446872400.0,,,,,,,,,,,,,,,,,,,,,533200.0,423750.0,0.22949402316954082,-0.49855100567747,1.0658158049061572,,30.034367556371816,24.88687470698071
2014-05-01,1.66553548150782,3.5,99.07219,1024.7867,1.0,98.14588,0.3478590999999999,99.4814337833196,100.3725,100.915,99.30759,,,,,,,,,,,,,,,,,,,,,,533200.0,423750.0,,-0.66553548150782,1.0495023694468972,,,
2014-06-01,1.65893646855789,3.5,101.563,1018.7443,1.0,94.53176,0.2804486999999999,99.3538786170279,100.5595,100.8703,99.12437,,,,,,,,,,,,,,,,,,,,,,533200.0,423750.0,,-0.65893646855789,1.0465999479891743,,,
2014-07-01,1.58972758290368,3.5,102.3419,1021.0341,1.0,96.45177,1.29725,99.4993547570961,100.5202,100.8468,98.98666,448023500.0,,,,,,,,,,,,,,,,,,,,,533200.0,423750.0,-0.29020796433455454,-0.5897275829036801,1.0470093594363528,,29.902609578891465,24.26436373783947
2014-08-01,1.40822411463138,3.5,98.37634,1024.55,1.0,93.96706,0.7985029,99.6732936202212,100.3523,100.8893,98.9278,,,,,,,,,,,,,,,,,,,,,,533200.0,423750.0,,-0.4082241146313801,1.047029496327166,,,
2014-09-01,1.14644772476691,3.5,98.03799,1035.8914,1.0,95.66118,0.6123055,99.6089889496113,100.4278,100.858,98.93653,,,,,,,,,,,,,,,,,,,,,,533200.0,423750.0,,-0.14644772476691004,1.0601001165923716,,,
2014-10-01,1.14995597740889,3.6,98.17311,1060.3359,1.0,97.35529,0.8643638000000001,99.3085490951226,100.1755,100.6672,98.94258,450409200.0,,,,,,,,,,,,,,,,,,,,,533200.0,423750.0,-0.5305188534306726,-0.1499559774088901,1.0856643702271056,,29.80137207702116,25.113040433644347
2014-11-01,0.965462433953354,3.6,98.44869,1097.8728,1.0,99.95294,0.8845146,99.1082558587968,99.63463,100.4351,98.99097,,,,,,,,,,,,,,,,,,,,,,533200.0,423750.0,,0.03453756604664604,1.1202881499113067,,,
2014-12-01,0.833431657531449,3.7,100.9778,1102.6224,1.0,105.2612,0.8652591999999998,99.0987682844445,99.06969,100.2896,99.12611,,,,,,,,,,,,,,,,,,,,,,533200.0,423750.0,,0.166568342468551,1.1188621854421978,,,
2015-01-01,0.974074469220097,3.6,99.1339,1088.13,1.0,94.19294,0.9650928,99.7702777136,98.60348,100.2903,99.30689,454302800.0,,125.858810840683,35.7105611175706,220822536755.522,766423700376.453,630586518885.63,40.9681314540182,449143443248.059,529797582126.57,34.4200460024725,29223243239.6586,540467172582.403,848285493864.685,2.92029267301234,6.46202612,3.50807333,45.71248627,0.338705695410168,2.51027367143098,6.86087177315421,591500.0,395060.0,-0.4380822422901831,0.025925530779903005,1.091563696421237,75.3881774564907,32.62482291516594,23.710311383925497
2015-02-01,0.645882102575018,3.5,100.5809,1101.4605,1.0,92.95059,1.187963,99.7112439176303,99.03172,100.3365,99.45448,,,,,,,,,,,,,,,,,,,,,,591500.0,395060.0,,0.354117897424982,1.1103920731521446,,,
2015-03-01,0.470510764394117,3.5,99.48502,1112.9005,1.0,99.16235,1.190426,99.7207314919826,99.62112,100.3744,99.4545,,,,,,,,,,,,,,,,,,,,,,591500.0,395060.0,,0.529489235605883,1.1284947412729556,,,
2015-04-01,0.436240898380289,3.6,100.3266,1084.6709,0.75,98.71059,1.2569629999999998,99.7513025648954,99.82364,100.4394,99.30226,456256600.0,,,,,,,,,,,,,,,,,,,,,591500.0,395060.0,-0.7701299456392752,0.313759101619711,1.1017677428932642,,32.491295079446836,23.53820395731578
2015-05-01,0.552088079771964,3.6,97.71879,1092.6365,0.75,102.6635,1.197529,100.030658920824,100.3325,100.3662,98.95634,,,,,,,,,,,,,,,,,,,,,,591500.0,395060.0,,0.19791192022803605,1.1124011932004223,,,
2015-06-01,0.701341142517614,3.8,99.33926,1112.8832,0.75,94.98353,1.284774,100.050688244456,100.6839,100.1241,98.63717,,,,,,,,,,,,,,,,,,,,,,591500.0,395060.0,,0.048658857482385964,1.1367547384486727,,,
2015-07-01,0.735278537071182,3.8,98.68703,1146.5468,0.75,97.92,1.166126,100.230952157149,100.6907,100.0819,98.51429,463025500.0,,,,,,,,,,,,,,,,,,,,,591500.0,395060.0,-0.05858446718387533,0.014721462928818041,1.169113103821863,,31.86309748148815,24.3999024038296
2015-08-01,0.70015124112911,3.6,100.9108,1178.1438,0.75,95.66118,1.607561,100.371157422577,100.5481,100.2144,98.5131,,,,,,,,,,,,,,,,,,,,,,591500.0,395060.0,,0.04984875887089002,1.197954921175827,,,
2015-09-01,0.503757011323948,3.5,102.1333,1184.33,0.75,102.2118,1.36482,100.110776215354,100.3915,100.4262,98.54761,,,,,,,,,,,,,,,,,,,,,,591500.0,395060.0,,0.246242988676052,1.205496857682167,,,
2015-10-01,0.807812748792516,3.5,101.5205,1143.199,0.75,106.2776,1.33538,100.110776215354,100.3464,100.611,98.59474,466604000.0,,,,,,,,,,,,,,,,,,,,,591500.0,395060.0,-0.04095768510478104,-0.05781274879251597,1.1631079957744608,,31.656687669551104,24.171055621374087
2015-11-01,0.820081901824176,3.6,100.5373,1153.4721,0.75,106.2776,1.22473,99.9210247283084,100.1346,100.6027,98.58669,,,,,,,,,,,,,,,,,,,,,,591500.0,395060.0,,-0.07008190182417595,1.1733068874942394,,,
2015-12-01,1.13184264834159,3.5,99.67973,1169.9464,0.75,108.9882,1.234192,100.220410407869,99.79242,100.3607,98.51011,,,,,,,,,,,,,,,,,,,,,,591500.0,395060.0,,-0.38184264834159,1.1824548875330048,,,
2016-01-01,0.622338683262371,3.6,99.98404,1203.3179,0.75,99.61412,1.15245,100.39118674621,99.95739,100.0664,98.45085,468400300.0,,128.040688171137,36.1498684798137,230292875148.594,787764002439.987,646044098324.607,38.1129875583911,479845377627.324,558557587867.429,31.7867345733008,27301155480.1872,557010775812.822,877172873764.714,3.17152748983935,6.6356945,3.65121055,44.97621536,0.443258157565783,1.86249391596978,6.43777881290623,626900.0,383920.0,-0.40133214871398426,0.12766131673762904,1.2161214098013524,69.8997221316919,33.32924883767662,24.561131481760583
2016-02-01,1.11326080751054,3.8,101.0853,1216.2285,0.75,95.66118,0.8999751,100.821290116846,100.0397,99.89243,98.4509,,,,,,,,,,,,,,,,,,,,,,626900.0,383920.0,,-0.3632608075105399,1.2249335900403568,,,
2016-03-01,0.842530339549244,3.7,101.8865,1181.573,0.5,104.4706,0.8288898000000001,100.560908909623,100.4704,99.91199,98.56763,,,,,,,,,,,,,,,,,,,,,,626900.0,383920.0,,-0.34253033954924395,1.198248067732271,,,
2016-04-01,1.00184940554821,3.6,100.4458,1145.7967,0.5,102.0988,0.9393228,100.750660396668,100.9468,99.9622,98.72745,474271500.0,,,,,,,,,,,,,,,,,,,,,626900.0,383920.0,0.10595426176049916,-0.5018494055482099,1.16527776505241,,32.799207417537346,23.01512740918188
2016-05-01,0.779850353040347,3.5,103.1728,1173.7905,0.5,107.2941,0.9695233,100.810748367566,101.3552,99.93522,98.79192,,,,,,,,,,,,,,,,,,,,,,626900.0,383920.0,,-0.279850353040347,1.1978626514727824,,,
2016-06-01,0.739655880896429,3.6,102.5323,1165.2023,0.5,103.4541,0.989246,100.790719043934,101.6881,99.9647,98.80062,,,,,,,,,,,,,,,,,,,,,,626900.0,383920.0,,-0.23965588089642897,1.193240980168571,,,
2016-07-01,0.369162810265041,3.6,102.1323,1140.865,0.5,102.0988,1.010416,100.600967556888,101.5235,100.0978,98.79681,476105600.0,,,,,,,,,,,,,,,,,,,,,626900.0,383920.0,-0.23650656422935512,0.130837189734959,1.1686270062137518,,32.721471895006836,22.8617544078803
2016-08-01,0.487328411036329,3.9,100.8172,1110.0183,0.5,100.8565,0.9000684999999999,100.860294589184,101.6168,100.2064,98.78218,,,,,,,,,,,,,,,,,,,,,,626900.0,383920.0,,0.012671588963670988,1.135148444980622,,,
2016-09-01,1.34890381820863,3.9,101.0746,1108.3638,0.5,102.2118,1.171635,101.461174298161,101.861,100.1797,98.75721,,,,,,,,,,,,,,,,,,,,,,626900.0,383920.0,,-0.8489038182086299,1.129451591161329,,,
2016-10-01,1.48790093296549,3.8,100.4192,1128.166,0.5,108.4235,0.8300994,101.600325388661,101.988,99.94832,98.77242,479773700.0,,,,,,,,,,,,,,,,,,,,,626900.0,383920.0,-0.18768615093398555,-0.98790093296549,1.1494874159365083,,32.151907396218846,22.21376721737324
2016-11-01,1.53081678728925,3.7,105.07,1162.708,0.5,109.1012,1.03959,101.450632548881,101.8294,99.49683,98.84357,,,,,,,,,,,,,,,,,,,,,,626900.0,383920.0,,-1.03081678728925,1.184585258754878,,,
2016-12-01,1.33796150205113,3.5,103.823,1183.07,0.5,111.2471,1.090377,101.561320916324,101.8627,99.13898,98.93642,,,,,,,,,,,,,,,,,,,,,,626900.0,383920.0,,-0.83796150205113,1.2044104700435276,,,
2017-01-01,2.24084341397849,3.5,106.5713,1179.1074,0.5,103.3412,1.129037,102.640796042627,102.4564,99.00787,99.07858,485188100.0,,129.53913562367,35.4459831822821,238849203760.637,810318629224.914,662138097259.85,38.8488899920532,527568546964.709,602805736169.895,34.3432508343484,27642236448.7273,582983017971.603,901987153470.972,3.433191763972,6.79827499,3.78743124,44.28834915,1.82264336059063,2.61694093867455,5.91778939975999,660200.0,418790.0,0.22741715849150523,-1.74084341397849,1.1946747453099766,73.19214082640161,33.142508512000724,24.78902950473613
2017-02-01,2.08281053952322,3.9,105.3487,1140.4874,0.5,95.20941,1.178976,102.921206573483,102.7787,99.16222,99.23007,,,,,,,,,,,,,,,,,,,,,,660200.0,418790.0,,-1.5828105395232202,1.1560216842727598,,,
2017-03-01,2.2768966276351494,3.6,107.0288,1133.8617,0.5,105.3741,1.089585,102.850576853305,102.8622,99.59917,99.36069,,,,,,,,,,,,,,,,,,,,,,660200.0,418790.0,,-1.7768966276351494,1.151029356569583,,,
2017-04-01,1.95557322674814,3.8,105.0359,1134.1755,0.5,103.9059,0.7125890999999999,102.720913337158,103.1673,100.2627,99.37178,488752200.0,,,,,,,,,,,,,,,,,,,,,660200.0,418790.0,0.264978283597439,-1.45557322674814,1.1562205705585535,,32.87516423684016,23.652060196935306
2017-05-01,2.00355536965389,3.5,105.4594,1125.1359,0.5,107.6329,0.7227305,102.830547529673,103.2555,100.9763,99.29492,,,,,,,,,,,,,,,,,,,,,,660200.0,418790.0,,-1.5035553696538901,1.1467619263347772,,,
2017-06-01,1.80627752036898,3.7,103.4442,1130.8464,0.5,104.2447,1.177934,102.611279144642,103.3491,101.4455,99.2077,,,,,,,,,,,,,,,,,,,,,,660200.0,418790.0,,-1.30627752036898,1.156092157020935,,,
